"Date","FLUXNET site ID","Koppen (climate)","IGBP (vegetation)","Evapotranspiration (mm)","Air temperature (°C)","Shortwave radiation (W/m2)","Longwave radiation (W/m2)","Atmospheric pressure(kPa)","2-m wind speed (m/s)","Relative humidity (%)","Specific humidity (kg/kg)"
2014-05-03,"AU-Rig","Temperate","Grassland",2.00362718556311,11.3060416666667,108.479166666667,341.541666666667,97.7810416666667,1.88031466736438,81.75,0.00699071876938258
2014-05-04,"AU-Rig","Temperate","Grassland",2.31914718409321,10.2485416666667,122.0625,317.333333333333,98.8033333333333,2.82180778664394,73.6458333333333,0.00580485160908081
2014-05-05,"AU-Rig","Temperate","Grassland",1.51722436023926,10.9660416666667,81.9791666666667,348.1875,99.7410416666667,1.06941423413411,85.7083333333333,0.00702503365117298
2014-05-06,"AU-Rig","Temperate","Grassland",1.97836225559509,10.8579166666667,119.3125,334.479166666667,100.189166666667,2.04695784941814,77.5208333333333,0.00627738558738199
2014-05-07,"AU-Rig","Temperate","Grassland",2.2198348508471,10.14,171.291666666667,272.875,100.348333333333,1.28659725714268,71.7083333333333,0.00552393760635435
2014-05-11,"AU-Rig","Temperate","Grassland",1.75875839505625,11.5322916666667,100.75,344.0625,100.343958333333,0.591202990273698,92.4791666666667,0.0078264872925836
2014-05-15,"AU-Rig","Temperate","Grassland",2.64482475130587,15.6666666666667,113.645833333333,327.395833333333,100.317916666667,2.89032573022697,65.6458333333333,0.00727077870454977
2014-05-16,"AU-Rig","Temperate","Grassland",3.01376284954698,16.3645833333333,140.583333333333,327.0625,100.579791666667,2.40975721766531,62.1041666666667,0.00717299727589422
2014-05-17,"AU-Rig","Temperate","Grassland",2.46501020810001,15.8679166666667,124.083333333333,325,100.500833333333,2.3883846481073,66.6458333333333,0.00746450483778376
2014-05-18,"AU-Rig","Temperate","Grassland",2.22849448515412,16.271875,82.2083333333333,344.270833333333,100.37625,2.46381724654733,64.8541666666667,0.0074628980928395
2014-05-19,"AU-Rig","Temperate","Grassland",2.52558161236433,16.379375,108.005208333333,356.458333333333,100.117291666667,2.55512212090911,70.9791666666667,0.00824906014814985
2014-05-20,"AU-Rig","Temperate","Grassland",1.6821503788957,15.54875,113.125,359.229166666667,100.001666666667,1.01991159140784,80.9791666666667,0.00893870277273584
2014-05-22,"AU-Rig","Temperate","Grassland",1.74143518519822,15.8497916666667,70.7916666666667,356,99.7997916666667,2.45768834792407,78.8125,0.00888654957230616
2014-06-08,"AU-Rig","Temperate","Grassland",1.79027734451193,9.23541666666667,137.4375,262.0625,100.901666666667,1.78005217193785,71.125,0.0051267279965577
2014-06-12,"AU-Rig","Temperate","Grassland",1.52957882249342,11.6145833333333,78.5416666666667,317.958333333333,99.6685416666667,2.33463892171878,78.4166666666667,0.0067132892154292
2014-06-15,"AU-Rig","Temperate","Grassland",1.79350225765108,11.1997916666667,111.645833333333,297.645833333333,99.655625,2.09466896793145,77.1875,0.00642875575931204
2014-06-28,"AU-Rig","Temperate","Grassland",1.71784554578268,9.04979166666667,55.0416666666667,340.729166666667,97.863125,3.16182022411236,80.3333333333333,0.00589877555794384
2014-07-19,"AU-Rig","Temperate","Grassland",1.68076445463807,9.4025,136.729166666667,273.520833333333,101.584375,2.04673783767268,76.1458333333333,0.00551470527834538
2014-07-24,"AU-Rig","Temperate","Grassland",1.50754576659205,10.6139583333333,48.8125,328.1875,100.47375,2.93212796186248,73.2083333333333,0.0058145285510347
2014-07-28,"AU-Rig","Temperate","Grassland",1.71768465620942,10.169375,149.354166666667,290.458333333333,100.714583333333,2.52416332529935,79.9166666666667,0.00614825180152576
2014-07-29,"AU-Rig","Temperate","Grassland",1.30453238371697,10.6685416666667,60.5208333333333,331.75,100.3625,2.05852418117894,81.1458333333333,0.00647821071384185
2014-08-01,"AU-Rig","Temperate","Grassland",1.14574697110049,5.5125,66.6875,295.041666666667,99.9991666666667,2.23814805621425,84.3125,0.00475307307399541
2014-08-12,"AU-Rig","Temperate","Grassland",1.78892054059169,6.85708333333333,170.125,250.3125,102.009166666667,1.25390979781867,62.75,0.00380281530231468
2014-08-13,"AU-Rig","Temperate","Grassland",2.00808509587133,8.316875,173.666666666667,260.145833333333,102.207291666667,1.64993093962881,68.5833333333333,0.00458502056113322
2014-08-17,"AU-Rig","Temperate","Grassland",1.99647936701807,11.2239583333333,134.791666666667,305.333333333333,100.2875,2.34667670721983,70.5,0.00584205750725278
2014-08-18,"AU-Rig","Temperate","Grassland",2.4118161813388,11.7695833333333,108.479166666667,334.4375,100.506458333333,3.48388598920192,67.75,0.00580777520157984
2014-08-19,"AU-Rig","Temperate","Grassland",2.29214002279753,11.3154166666667,178.854166666667,288.166666666667,100.970625,2.25952062577226,73.7291666666667,0.00610618909462464
2014-08-24,"AU-Rig","Temperate","Grassland",2.09100121047448,11.5366666666667,168.979166666667,304.625,101.497083333333,1.57795566861728,72.8125,0.00608744629654627
2014-09-03,"AU-Rig","Temperate","Grassland",2.63412348834295,8.89916666666667,216.791666666667,267.270833333333,100.906666666667,1.79105275921035,71.5833333333333,0.00504355417992779
2014-09-08,"AU-Rig","Temperate","Grassland",3.71016045470162,14.97875,208.711270833333,310.029916666667,100.885416666667,3.55711847018744,59.3958333333333,0.00625494975754187
2014-09-11,"AU-Rig","Temperate","Grassland",3.03146545897899,11.81375,142.122645833333,316.132125,100.695208333333,1.92510277268814,71.6875,0.00615299001493145
2014-09-12,"AU-Rig","Temperate","Grassland",2.90849463990125,8.92333333333333,200.286916666667,290.589833333333,101.385625,1.54243948685177,70.9583333333333,0.00498384739226166
2014-09-20,"AU-Rig","Temperate","Grassland",3.09995101272449,11.2364583333333,218.3326875,296.232833333333,101.413958333333,2.45894555789808,66.625,0.00546289973839736
2014-09-21,"AU-Rig","Temperate","Grassland",2.74831210484502,11.74125,240.771479166667,291.254333333333,101.723125,1.11467379319812,64.9166666666667,0.00548698803022396
2014-09-28,"AU-Rig","Temperate","Grassland",4.7864505358464,18.4666666666667,261.363354166667,319.892958333333,100.288125,3.51578769229218,55.0416666666667,0.00728218197563206
2014-09-30,"AU-Rig","Temperate","Grassland",3.72013774425911,14.0652083333333,228.676875,315.127208333333,100.019166666667,2.48566126984558,63.0416666666667,0.00631269501301057
2014-10-01,"AU-Rig","Temperate","Grassland",2.61708466521973,9.455625,214.434354166667,303.323625,101.1025,1.60357132183754,64.5416666666667,0.00471109246793779
2014-10-05,"AU-Rig","Temperate","Grassland",3.19106354248198,18.2520833333333,248.143083333333,332.324833333333,100.301875,1.53458192451426,50.2708333333333,0.00655825911275393
2014-10-10,"AU-Rig","Temperate","Grassland",2.53112470120119,17.2904166666667,260.481958333333,320.88375,100.380833333333,2.01185026089417,53.4583333333333,0.00655875845650576
2014-10-11,"AU-Rig","Temperate","Grassland",3.40893840280505,19.485625,290.667916666667,322.741291666667,100.202291666667,1.38968847501072,44.8958333333333,0.00633192115505272
2014-10-12,"AU-Rig","Temperate","Grassland",3.60944459377689,21.8620833333333,284.7348125,340.474041666667,99.7041666666667,2.10111216904821,42.6875,0.00700817352690644
2014-10-13,"AU-Rig","Temperate","Grassland",2.29435709039929,12.5552083333333,258.258770833333,320.828166666667,99.94625,3.74648572252126,59,0.00535451762654749
2014-10-14,"AU-Rig","Temperate","Grassland",2.9194680966748,11.874375,228.088,313.662125,100.619791666667,4.07870345815087,54.7708333333333,0.00471930213434192
2014-10-15,"AU-Rig","Temperate","Grassland",1.84887047949876,11.26375,277.171333333333,297.763041666667,100.776458333333,2.48440405987159,57.2291666666667,0.00472862262272936
2014-10-16,"AU-Rig","Temperate","Grassland",1.65171187071049,10.72875,183.9411875,313.141,100.907083333333,1.68183264271906,71.75,0.00571743991730457
2014-10-17,"AU-Rig","Temperate","Grassland",2.49233423822886,12.1739583333333,303.971354166667,291.131291666667,101.351666666667,1.17942010685915,57.75,0.00503954158152172
2014-10-18,"AU-Rig","Temperate","Grassland",2.01470950224632,15.0497916666667,306.9050625,308.787791666667,101.415625,1.51902395108601,55.75,0.00586570545239613
2014-10-19,"AU-Rig","Temperate","Grassland",2.10257883585733,20.2439583333333,300.581395833333,328.0775,101.139791666667,2.40787140270431,43.3958333333333,0.00635578548923574
2014-10-20,"AU-Rig","Temperate","Grassland",1.92240919777962,17.6958333333333,309.175833333333,317.845541666667,101.265,2.47701795127433,51.8541666666667,0.00646962906102939
2014-10-22,"AU-Rig","Temperate","Grassland",2.28908772395808,21.9083333333333,313.2539375,341.37425,100.80375,2.04218045151694,50.0625,0.00815797747897536
2014-10-23,"AU-Rig","Temperate","Grassland",2.27819146486747,23.504375,281.948666666667,362.012125,100.279583333333,1.20975029748191,52.625,0.00950529001695569
2014-10-24,"AU-Rig","Temperate","Grassland",1.76922540542661,23.6741666666667,305.639666666667,353.52775,100.0775,2.2392481149415,40.5833333333333,0.0074113050902987
2014-10-26,"AU-Rig","Temperate","Grassland",1.08437619806633,19.0264583333333,302.829666666667,338.760041666667,99.9397916666667,1.59775672570779,54.5416666666667,0.00750026602110156
2014-10-27,"AU-Rig","Temperate","Grassland",2.43827554436899,16.51375,220.155791666667,338.865458333333,99.64375,2.6715711947509,54.4375,0.00640415561114452
2014-10-29,"AU-Rig","Temperate","Grassland",1.04095132419265,14.8745833333333,319.03325,312.203125,100.512291666667,1.29382621449318,54.5208333333333,0.00572248857252712
2014-11-01,"AU-Rig","Temperate","Grassland",2.23665453321556,15.5977083333333,243.637958333333,332.598333333333,99.5235416666667,2.75533280926867,52.0416666666667,0.00577918367830491
2014-11-02,"AU-Rig","Temperate","Grassland",1.25644550722833,11.3745833333333,304.366166666667,297.648666666667,101.023541666667,2.30163715990127,57.75,0.0047952669703229
2014-11-03,"AU-Rig","Temperate","Grassland",1.1732065931332,15.5047916666667,338.676166666667,303.406125,101.070833333333,1.1880634254304,45.4583333333333,0.00493878806106794
2014-11-04,"AU-Rig","Temperate","Grassland",1.45612160107988,19.638125,334.501333333333,320.190875,100.470833333333,2.02520811686793,36.5,0.00517934289776149
2014-11-05,"AU-Rig","Temperate","Grassland",0.675094247664627,15.9672916666667,325.956270833333,312.934625,100.380208333333,3.70154046595074,48.0625,0.00541722528510954
2014-11-06,"AU-Rig","Temperate","Grassland",0.939919951671563,16.5570833333333,331.535270833333,312.27525,100.37,1.73447831038033,38.7708333333333,0.00453545459968122
2014-11-07,"AU-Rig","Temperate","Grassland",0.95116317418109,20.2454166666667,344.683125,324.281125,100.57,0.875175293151041,40.3958333333333,0.00594899448985414
2014-11-08,"AU-Rig","Temperate","Grassland",1.1723145615517,24.60875,353.739875,334.873875,100.392708333333,2.85088076729271,33.6875,0.00648314869301535
2014-11-09,"AU-Rig","Temperate","Grassland",0.673770580001056,18.9825,348.323708333333,316.569833333333,100.548333333333,3.23967295175234,43.75,0.0059578883344443
2014-11-10,"AU-Rig","Temperate","Grassland",0.257621043943425,16.2754166666667,329.465770833333,307.516833333333,100.807916666667,3.97466933280234,45.375,0.00519306521472115
2014-11-11,"AU-Rig","Temperate","Grassland",0.795202523444373,17.203125,351.291625,302.961583333333,100.6525,3.31950578510136,42.75,0.00519770262849708
2014-11-12,"AU-Rig","Temperate","Grassland",0.625269463877344,19.7502083333333,360.589104166667,312.651166666667,100.294791666667,1.27889684605193,41.1041666666667,0.0058862505229003
2014-11-13,"AU-Rig","Temperate","Grassland",0.726912709910618,23.7947916666667,347.634,339.858,100.021666666667,1.27103928371443,29.5833333333333,0.00543843490394708
2014-11-14,"AU-Rig","Temperate","Grassland",0.59349278617747,23.6770833333333,248.869895833333,371.177708333333,99.7083333333333,2.57272306054511,34.25,0.00627465842041934
2014-11-15,"AU-Rig","Temperate","Grassland",0.734314839604379,17.4045833333333,252.951958333333,367.459958333333,99.7327083333333,2.08775431307445,43.6458333333333,0.00542499501995931
2014-11-16,"AU-Rig","Temperate","Grassland",1.88589245514828,14.9079166666667,201.094479166667,361.212708333333,99.6260416666667,2.44992507633462,71.7291666666667,0.00762072899791043
2014-11-17,"AU-Rig","Temperate","Grassland",1.30176998150348,15.4572916666667,238.133375,335.04175,100.327083333333,1.65433117453781,59.2708333333333,0.00647345197475811
2014-11-18,"AU-Rig","Temperate","Grassland",1.18096371228874,16.8914583333333,350.051354166667,310.517125,100.695833333333,2.31200914218678,49.7916666666667,0.00593553873252692
2014-11-19,"AU-Rig","Temperate","Grassland",1.05710330090248,19.3547916666667,367.621854166667,319.183833333333,100.459166666667,1.12473147299013,45.2708333333333,0.00631677509716264
2014-11-20,"AU-Rig","Temperate","Grassland",1.19090806505223,23.65375,245.713854166667,371.269958333333,99.69375,2.45973131413182,37.3125,0.00682939749456776
2014-11-21,"AU-Rig","Temperate","Grassland",1.0962852723564,20.8847916666667,320.096645833333,355.5515,99.7491666666667,1.40226057475072,54.6666666666667,0.00845632311180104
2014-11-22,"AU-Rig","Temperate","Grassland",0.772309373712378,21.7320833333333,331.6401875,353.728333333333,99.8835416666667,1.65480262827806,49.3333333333333,0.00802564424031467
2014-11-23,"AU-Rig","Temperate","Grassland",2.02569267125742,24.4347916666667,355.661416666667,368.77525,99.9083333333333,1.49120818041125,53.625,0.0102862895389069
2014-11-24,"AU-Rig","Temperate","Grassland",1.05556669059818,20.1545833333333,197.484854166667,374.476041666667,99.7854166666667,2.51465567487097,63.0208333333333,0.00932046368381318
